key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100	x101	x102	x103	x104	x105	x106	x107	x108	x109	x110	x111	x112	x113	x114	x115	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23
11	0.282301	0.093137	0.822698	0.299746	0.573669	0.995104	0.048490	0.206352	0.800622	0.295905	0.002436	0.994774	0.255602	0.443224	0.271884	0.650755	0.974345	0.832489	0.807595	0.424760	0.937696	0.986277	0.589903	0.911698	0.934664	0.658739	0.447694	0.073083	0.202965	0.496591	0.151365	0.924682	0.056899	0.165354	0.181637	0.003306	0.917486	0.987126	0.610894	0.103331	0.828371	0.176247	0.574079	0.879684	0.843491	0.599954	0.734902	0.627139	0.623635	0.772581	0.896592	0.608494	0.101479	0.455328	0.306186	0.092578	0.382303	0.582557	0.974375	0.606956	0.091450	0.997019	0.816742	0.696578	0.141825	0.282606	0.875691	0.644537	0.689423	0.426518	0.129152	0.694936	0.396060	0.515482	0.609252	0.835403	0.458764	0.002730	0.899498	0.112743	0.511631	0.553137	0.423864	0.722268	0.136724	0.532650	0.470729	0.274261	0.084169	0.331021	0.160630	0.986388	0.116736	0.759355	0.064442	0.144851	0.849707	0.973608	0.123276	0.109941	0.359402	0.348772	0.885584	0.797176	0.187342	0.710202	0.904568	0.446469	0.237432	0.840361	0.942365	0.453745	0.152469	0.357445	0.706079	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000
12	0.459274	0.835463	0.814232	0.701931	0.715302	0.092645	0.444928	0.399987	0.653769	0.744931	0.872150	0.535561	0.107355	0.489918	0.270266	0.044328	0.247928	0.953216	0.140827	0.121434	0.785007	0.344976	0.497705	0.230837	0.084638	0.860902	0.825449	0.674651	0.307291	0.995624	0.060349	0.172980	0.759075	0.738304	0.653201	0.089855	0.357920	0.317587	0.984564	0.385937	0.957280	0.325394	0.180314	0.667415	0.921454	0.703018	0.754825	0.474429	0.028717	0.452319	0.693373	0.268657	0.343819	0.187744	0.922379	0.255004	0.777704	0.011587	0.331721	0.828751	0.350816	0.661963	0.741648	0.969420	0.333357	0.453584	0.895689	0.024245	0.495918	0.837724	0.104191	0.654939	0.151306	0.697029	0.640730	0.561767	0.301542	0.975204	0.639930	0.407870	0.606472	0.598306	0.998807	0.811894	0.367999	0.864766	0.811336	0.728234	0.251602	0.237816	0.424775	0.548925	0.031683	0.077930	0.136013	0.690622	0.739779	0.361040	0.599561	0.651486	0.481060	0.844414	0.980483	0.205840	0.193954	0.872446	0.450285	0.016829	0.988896	0.675105	0.887117	0.352302	0.848478	0.773797	0.936143	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000
13	0.406801	0.680481	0.430561	0.306055	0.580637	0.339707	0.759109	0.681721	0.699877	0.679716	0.474689	0.009256	0.497273	0.971559	0.144078	0.017981	0.750192	0.838452	0.778977	0.809890	0.707228	0.602426	0.858779	0.731876	0.901327	0.554070	0.613900	0.414362	0.991742	0.557181	0.393529	0.968217	0.216913	0.555446	0.864748	0.783674	0.606435	0.221057	0.784543	0.456591	0.677116	0.764791	0.787493	0.021350	0.458906	0.927512	0.420846	0.224444	0.790143	0.627821	0.571979	0.691322	0.422607	0.396398	0.117223	0.219901	0.044806	0.682153	0.778027	0.517661	0.024266	0.114625	0.169246	0.179350	0.334568	0.665400	0.585873	0.858719	0.583954	0.047152	0.395325	0.538303	0.237090	0.209910	0.004561	0.121541	0.391457	0.921771	0.350192	0.720708	0.172083	0.833321	0.684605	0.464432	0.378767	0.193408	0.015016	0.072292	0.480534	0.167737	0.788341	0.674940	0.255093	0.919113	0.239984	0.213865	0.541480	0.996542	0.352446	0.293577	0.662592	0.805055	0.157998	0.738974	0.208251	0.347734	0.067108	0.409773	0.189850	0.035588	0.807834	0.715688	0.518077	0.774228	0.379114	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000
14	0.620834	0.536933	0.761184	0.358652	0.899243	0.529966	0.492710	0.511859	0.217672	0.731566	0.589438	0.863432	0.047023	0.116061	0.581994	0.846715	0.586065	0.707454	0.927112	0.822684	0.797121	0.686239	0.614774	0.695985	0.951813	0.406826	0.211953	0.169383	0.186497	0.799245	0.883468	0.669135	0.329173	0.240963	0.773078	0.555862	0.238482	0.979142	0.667790	0.154532	0.965886	0.637897	0.124292	0.942798	0.279821	0.048957	0.908537	0.034237	0.459419	0.452337	0.033334	0.433341	0.636731	0.077215	0.626461	0.941104	0.839452	0.068670	0.439776	0.554554	0.741337	0.105632	0.846650	0.577149	0.197691	0.629981	0.428209	0.665502	0.186820	0.777097	0.845553	0.017441	0.145841	0.686191	0.661185	0.209077	0.967616	0.373651	0.283916	0.144080	0.111721	0.427622	0.383487	0.836635	0.334213	0.273401	0.121382	0.991634	0.955473	0.805355	0.656739	0.836054	0.189987	0.193099	0.857008	0.067836	0.368536	0.570789	0.509994	0.706555	0.546896	0.436753	0.022058	0.769873	0.540558	0.855240	0.034026	0.862428	0.004748	0.515519	0.179662	0.335079	0.587859	0.415798	0.567776	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000
15	0.630533	0.987977	0.914711	0.894510	0.004724	0.002531	0.971158	0.657252	0.863490	0.256215	0.074898	0.431249	0.569984	0.084293	0.449777	0.321095	0.476088	0.852857	0.000712	0.512578	0.094815	0.934941	0.702176	0.116904	0.077353	0.498364	0.439426	0.458026	0.268735	0.436511	0.991416	0.955512	0.391549	0.043617	0.729251	0.979375	0.003301	0.634521	0.606027	0.213770	0.484504	0.802530	0.253894	0.852060	0.643768	0.408998	0.787050	0.982451	0.405762	0.627004	0.616729	0.156879	0.370164	0.905337	0.947730	0.240312	0.319572	0.694806	0.805018	0.700100	0.705412	0.041227	0.736723	0.109199	0.561592	0.980454	0.009730	0.069393	0.664143	0.083958	0.178562	0.769802	0.143283	0.744297	0.125977	0.940929	0.901597	0.728875	0.422119	0.986747	0.160725	0.318109	0.709735	0.005906	0.226544	0.994859	0.230156	0.274013	0.024947	0.186165	0.908860	0.643117	0.333221	0.767526	0.967373	0.294362	0.872566	0.913016	0.727549	0.561579	0.203023	0.767825	0.440269	0.265046	0.570078	0.009454	0.968219	0.074727	0.427527	0.962864	0.625310	0.801865	0.218983	0.783294	0.819202	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000
16	0.910975	0.739472	0.808124	0.637638	0.381376	0.840797	0.932965	0.555450	0.067452	0.541746	0.029244	0.140817	0.621977	0.395704	0.820655	0.239047	0.244195	0.191268	0.250613	0.318254	0.465743	0.677032	0.960508	0.729710	0.707762	0.491784	0.487873	0.335492	0.173575	0.167252	0.091646	0.093472	0.727375	0.963509	0.226305	0.479981	0.297109	0.835152	0.970140	0.332553	0.963756	0.336444	0.038461	0.408716	0.071308	0.820458	0.163376	0.699865	0.677101	0.810277	0.159993	0.226372	0.461639	0.930660	0.860155	0.281192	0.926402	0.679291	0.501740	0.239882	0.471044	0.397083	0.935994	0.555116	0.329514	0.559449	0.399097	0.815752	0.657029	0.654439	0.918348	0.436737	0.163261	0.192014	0.187341	0.372307	0.857105	0.942988	0.908702	0.899352	0.514360	0.646486	0.575266	0.883404	0.632029	0.690796	0.297680	0.837639	0.812889	0.139930	0.321844	0.235741	0.427496	0.096608	0.760410	0.549167	0.907613	0.038249	0.501623	0.477140	0.968463	0.339977	0.170722	0.172150	0.577218	0.809751	0.951287	0.865536	0.045684	0.831529	0.727911	0.255860	0.197555	0.653355	0.650438	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
17	0.882657	0.868764	0.797389	0.350218	0.949329	0.240583	0.501214	0.174873	0.125579	0.787769	0.487441	0.485390	0.804943	0.443817	0.541665	0.386511	0.319253	0.964202	0.286685	0.248296	0.244014	0.508908	0.655854	0.758185	0.710033	0.697241	0.923490	0.657110	0.294439	0.836779	0.096436	0.863985	0.656301	0.127912	0.175982	0.548350	0.078810	0.669284	0.789621	0.899453	0.701917	0.128278	0.830247	0.864829	0.358559	0.169646	0.557805	0.083583	0.436784	0.596153	0.842554	0.994500	0.690284	0.795658	0.839184	0.635713	0.449889	0.010834	0.225906	0.945138	0.228735	0.431783	0.493389	0.753444	0.848183	0.732063	0.370603	0.678778	0.581566	0.263767	0.302251	0.914828	0.756408	0.928786	0.591508	0.020854	0.913848	0.945257	0.310532	0.091802	0.962245	0.997597	0.246590	0.779007	0.870400	0.515367	0.834746	0.670343	0.856416	0.313447	0.287499	0.149089	0.112266	0.011386	0.375863	0.341437	0.162550	0.521906	0.553819	0.541951	0.559738	0.446065	0.233989	0.899393	0.830384	0.464327	0.004885	0.153981	0.694794	0.235764	0.410332	0.785544	0.809181	0.636179	0.220080	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000
18	0.963126	0.977558	0.378227	0.870142	0.829980	0.874528	0.167348	0.873480	0.811066	0.605599	0.131450	0.594000	0.684210	0.911170	0.821382	0.081916	0.274068	0.778854	0.055544	0.619767	0.030630	0.663260	0.801407	0.227991	0.113285	0.436514	0.245456	0.794310	0.805554	0.165499	0.886984	0.047620	0.959294	0.200514	0.095434	0.702063	0.894779	0.583244	0.135497	0.621515	0.496746	0.774242	0.813369	0.564001	0.937492	0.589310	0.622414	0.793942	0.570373	0.777970	0.789569	0.180527	0.147273	0.207067	0.429247	0.034232	0.153809	0.130053	0.741735	0.748998	0.183637	0.865326	0.112443	0.067393	0.644046	0.081394	0.248003	0.667628	0.227866	0.604653	0.864497	0.850473	0.239739	0.965235	0.729021	0.858599	0.735145	0.079332	0.523262	0.311728	0.156945	0.842990	0.743849	0.587801	0.676098	0.778312	0.806265	0.562464	0.586298	0.919097	0.979209	0.869856	0.548117	0.059221	0.231915	0.261124	0.705079	0.137194	0.524989	0.754943	0.599339	0.235166	0.888504	0.409860	0.242608	0.036707	0.506994	0.663764	0.388377	0.899800	0.853095	0.788767	0.850670	0.806462	0.550107	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
19	0.417966	0.165290	0.880899	0.348761	0.795971	0.113919	0.823262	0.538812	0.289753	0.669864	0.661920	0.521306	0.050233	0.933421	0.168186	0.179256	0.959770	0.143888	0.963809	0.077255	0.864065	0.510604	0.016080	0.984950	0.201589	0.725675	0.386782	0.738533	0.699020	0.706914	0.890664	0.129416	0.441965	0.799036	0.502545	0.233986	0.867163	0.729271	0.282820	0.947421	0.879257	0.069048	0.143726	0.239413	0.252627	0.780582	0.164856	0.947562	0.574976	0.768330	0.319297	0.070993	0.608283	0.175024	0.988965	0.176376	0.369298	0.668521	0.597430	0.382189	0.875800	0.820718	0.465697	0.633707	0.041119	0.424045	0.912832	0.945480	0.467341	0.415966	0.121691	0.913742	0.360690	0.641316	0.462379	0.091537	0.771857	0.274267	0.147157	0.083229	0.678803	0.772991	0.831575	0.996158	0.716356	0.762796	0.790059	0.324682	0.630665	0.438834	0.073434	0.922990	0.347399	0.389837	0.101549	0.308312	0.437759	0.021693	0.651386	0.181426	0.317768	0.591136	0.165933	0.105546	0.453057	0.876133	0.154627	0.516830	0.470609	0.961672	0.419090	0.693749	0.629242	0.987942	0.336691	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000
20	0.453070	0.672227	0.122567	0.755608	0.298860	0.896472	0.069856	0.999738	0.410601	0.774110	0.516693	0.132397	0.823595	0.394480	0.124165	0.987789	0.492545	0.787857	0.918020	0.595942	0.075415	0.360574	0.507141	0.922049	0.697675	0.354534	0.765685	0.119190	0.639750	0.440673	0.109753	0.351297	0.654507	0.636117	0.189369	0.658131	0.773891	0.106554	0.792322	0.211169	0.081103	0.350620	0.974082	0.548195	0.671585	0.342445	0.824294	0.770519	0.562116	0.542943	0.069436	0.788305	0.705455	0.047049	0.021633	0.021293	0.639106	0.685689	0.196442	0.247339	0.894249	0.212294	0.295989	0.730840	0.003611	0.498942	0.758380	0.960152	0.540706	0.260954	0.325453	0.230205	0.897330	0.817093	0.336432	0.833773	0.288164	0.159600	0.329922	0.846190	0.350903	0.116180	0.651565	0.297132	0.134186	0.000388	0.934620	0.415651	0.692262	0.201534	0.722552	0.134442	0.957060	0.968819	0.765255	0.736441	0.556085	0.506270	0.120856	0.878424	0.882643	0.378011	0.763109	0.051761	0.658221	0.412535	0.872045	0.086878	0.810804	0.909512	0.070416	0.932936	0.747657	0.541424	0.497979	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
21	0.988884	0.734917	0.384500	0.750575	0.258874	0.092326	0.726669	0.957923	0.368668	0.132500	0.069404	0.677079	0.545734	0.558711	0.839408	0.575788	0.410213	0.471997	0.559239	0.122398	0.477942	0.497658	0.213517	0.521150	0.053363	0.893248	0.469261	0.818729	0.580950	0.393301	0.791106	0.607311	0.409976	0.173613	0.064314	0.112501	0.859583	0.568630	0.038822	0.059263	0.308098	0.369819	0.160110	0.562837	0.435658	0.740013	0.155155	0.851948	0.537923	0.264001	0.396747	0.082690	0.407402	0.581216	0.990477	0.893414	0.160677	0.497658	0.884080	0.582645	0.413232	0.978207	0.605584	0.612156	0.310218	0.048311	0.546262	0.861249	0.004777	0.986596	0.481571	0.101609	0.527662	0.118994	0.100934	0.758746	0.008093	0.141752	0.018737	0.505734	0.205492	0.236274	0.959349	0.026805	0.753944	0.655783	0.623321	0.252767	0.247687	0.767488	0.653514	0.199412	0.598237	0.409583	0.733608	0.268820	0.123741	0.872021	0.138025	0.495925	0.316405	0.486574	0.534673	0.786268	0.590631	0.400230	0.463966	0.660726	0.079643	0.726550	0.741967	0.483322	0.570458	0.320018	0.073338	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
22	0.303278	0.295463	0.969332	0.271870	0.488610	0.525642	0.418197	0.810607	0.461600	0.123727	0.812584	0.520153	0.884404	0.649009	0.903214	0.087194	0.291004	0.550490	0.254494	0.268723	0.910484	0.117592	0.017519	0.136590	0.892554	0.399908	0.763540	0.890574	0.231943	0.297156	0.230078	0.777267	0.801198	0.253552	0.554251	0.993508	0.963539	0.740385	0.621541	0.763956	0.593911	0.469835	0.511226	0.311091	0.381304	0.653924	0.869742	0.118346	0.235855	0.931062	0.837735	0.763918	0.747575	0.845529	0.658093	0.001459	0.538881	0.609644	0.122246	0.654912	0.954459	0.976365	0.254896	0.792013	0.733173	0.733172	0.002129	0.037083	0.570279	0.088933	0.528704	0.754978	0.015560	0.326176	0.723643	0.294695	0.849377	0.252977	0.147439	0.988072	0.898168	0.646775	0.286294	0.999906	0.847611	0.673424	0.786326	0.025499	0.998364	0.716063	0.795285	0.546214	0.794819	0.782092	0.732692	0.614370	0.522953	0.055549	0.671858	0.354146	0.425938	0.924582	0.500707	0.678067	0.226949	0.163854	0.819390	0.249188	0.305818	0.474785	0.937963	0.937358	0.687003	0.660874	0.204868	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000
23	0.991192	0.570342	0.007468	0.757759	0.916755	0.287990	0.931130	0.705102	0.014501	0.277280	0.271993	0.087916	0.571206	0.064568	0.225445	0.808247	0.641901	0.237790	0.050897	0.758317	0.450937	0.848452	0.208515	0.399906	0.394856	0.118306	0.249580	0.171964	0.625600	0.327682	0.617043	0.101213	0.589864	0.717694	0.313556	0.864398	0.989664	0.449121	0.282453	0.392738	0.186949	0.583788	0.609823	0.284594	0.492459	0.636129	0.706085	0.640557	0.974521	0.599077	0.743759	0.149517	0.730432	0.178768	0.737282	0.663583	0.532149	0.617794	0.698702	0.900592	0.404910	0.991937	0.677717	0.111134	0.865038	0.019457	0.413578	0.497630	0.544848	0.189066	0.225773	0.095292	0.928472	0.511907	0.970321	0.870898	0.099650	0.032964	0.182412	0.782237	0.557283	0.638946	0.952768	0.446887	0.573916	0.703994	0.382224	0.205706	0.157955	0.609922	0.837256	0.059173	0.727510	0.756974	0.184500	0.045250	0.945633	0.084643	0.608674	0.884340	0.262640	0.520419	0.147407	0.824244	0.865486	0.608203	0.727739	0.419312	0.567332	0.565782	0.197004	0.824078	0.385097	0.912601	0.454898	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000
24	0.004807	0.527949	0.550637	0.493265	0.836302	0.459151	0.381343	0.178436	0.086863	0.023998	0.426093	0.623127	0.936822	0.677862	0.426551	0.911164	0.262787	0.952511	0.390276	0.785274	0.190496	0.178285	0.216813	0.837602	0.859220	0.190976	0.905197	0.878543	0.071900	0.280537	0.899774	0.974967	0.615014	0.021634	0.809559	0.872115	0.417866	0.960390	0.226675	0.797017	0.855640	0.631562	0.132019	0.697752	0.202132	0.122031	0.369978	0.902392	0.273468	0.337988	0.069697	0.357247	0.978172	0.285261	0.934657	0.108614	0.909668	0.334395	0.325002	0.022728	0.283902	0.685732	0.686276	0.326508	0.297584	0.429483	0.465998	0.347059	0.366175	0.661697	0.231850	0.867713	0.952670	0.651116	0.607238	0.532153	0.571582	0.206953	0.719610	0.130999	0.030835	0.176851	0.031927	0.966864	0.952684	0.565483	0.550117	0.137129	0.494365	0.527072	0.269791	0.238353	0.481030	0.373090	0.057053	0.996699	0.643157	0.416263	0.819325	0.473780	0.928242	0.651392	0.851468	0.272768	0.309001	0.227317	0.612454	0.487245	0.683548	0.112869	0.944219	0.468603	0.726514	0.676191	0.242382	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000
25	0.588980	0.864840	0.889078	0.716358	0.083189	0.149800	0.329155	0.378359	0.230448	0.598674	0.274879	0.999076	0.118306	0.839840	0.985437	0.975067	0.332012	0.728200	0.214126	0.218328	0.258328	0.857386	0.705774	0.216758	0.737919	0.674633	0.088451	0.858660	0.894929	0.898055	0.430209	0.714006	0.502481	0.726141	0.035320	0.112506	0.836537	0.019823	0.444182	0.404086	0.937750	0.969624	0.056670	0.003997	0.506460	0.528256	0.908486	0.990531	0.516011	0.154654	0.704301	0.085415	0.735122	0.904940	0.751233	0.227635	0.397256	0.563737	0.979953	0.367469	0.290441	0.840650	0.582712	0.699991	0.130538	0.336271	0.021316	0.367022	0.347061	0.752420	0.362996	0.718395	0.704810	0.751594	0.674488	0.036575	0.452758	0.524688	0.304379	0.250625	0.920690	0.412222	0.461152	0.789943	0.207375	0.808757	0.325989	0.314598	0.076411	0.380894	0.563210	0.853078	0.169329	0.955832	0.392999	0.566423	0.033746	0.243440	0.712800	0.946699	0.237160	0.123909	0.556739	0.535348	0.180357	0.218721	0.512687	0.970500	0.010010	0.921546	0.248769	0.586468	0.990910	0.184547	0.823358	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000
26	0.666415	0.008914	0.095086	0.606654	0.516402	0.131703	0.329561	0.862503	0.302817	0.262181	0.022667	0.813120	0.035657	0.795225	0.629659	0.351037	0.915258	0.349336	0.355556	0.268894	0.225724	0.359506	0.840780	0.070247	0.966564	0.982225	0.565312	0.271471	0.816013	0.949427	0.649806	0.089646	0.742605	0.799053	0.441205	0.669023	0.965138	0.592473	0.553046	0.531425	0.732452	0.703547	0.328084	0.371567	0.132010	0.365115	0.030085	0.995321	0.731254	0.762552	0.196351	0.391649	0.054622	0.558430	0.418067	0.874872	0.162417	0.581878	0.426377	0.893322	0.261098	0.225623	0.278076	0.319451	0.515919	0.813884	0.813252	0.105940	0.791170	0.531382	0.927987	0.584467	0.994710	0.226386	0.536803	0.978103	0.866168	0.752010	0.131012	0.112774	0.121225	0.770087	0.344670	0.167367	0.252459	0.588517	0.464360	0.100998	0.649136	0.761130	0.106331	0.553348	0.281648	0.988268	0.364440	0.006286	0.417847	0.089329	0.785796	0.532966	0.670596	0.681000	0.464179	0.568374	0.437293	0.159738	0.590536	0.728054	0.869494	0.935451	0.062703	0.299500	0.599012	0.188540	0.725115	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000
27	0.009421	0.987947	0.075917	0.504271	0.316839	0.390536	0.501487	0.859756	0.937444	0.929662	0.855463	0.008861	0.012384	0.817961	0.411520	0.574969	0.300561	0.252678	0.299622	0.835311	0.490152	0.539391	0.993174	0.362476	0.190074	0.938594	0.309245	0.842774	0.176032	0.473509	0.694806	0.711620	0.951990	0.591780	0.459679	0.941272	0.939436	0.445132	0.518360	0.479015	0.355642	0.985949	0.750136	0.525698	0.128347	0.857813	0.403582	0.442211	0.938619	0.401161	0.459306	0.291235	0.161021	0.025817	0.244240	0.492021	0.752833	0.353004	0.550156	0.730326	0.590647	0.615271	0.084671	0.162495	0.656410	0.309504	0.632872	0.030626	0.316674	0.090233	0.316329	0.517025	0.570742	0.600581	0.923235	0.990577	0.861435	0.895126	0.941714	0.859799	0.309000	0.790974	0.036365	0.474914	0.586460	0.930741	0.960601	0.533466	0.783854	0.083940	0.642217	0.943424	0.429598	0.323021	0.855500	0.937476	0.371115	0.638139	0.717385	0.679903	0.988869	0.190252	0.513676	0.776861	0.277973	0.710869	0.836707	0.930645	0.291289	0.477377	0.755630	0.697882	0.912286	0.952429	0.755751	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000
28	0.091779	0.040368	0.509399	0.880288	0.322783	0.117103	0.857495	0.834573	0.592583	0.074105	0.425775	0.283040	0.873886	0.553924	0.082966	0.154670	0.814085	0.241728	0.412164	0.277817	0.880873	0.039563	0.313753	0.087875	0.291463	0.777717	0.119581	0.254262	0.016848	0.623365	0.840014	0.139007	0.574089	0.698432	0.205412	0.992486	0.289077	0.425098	0.606069	0.729869	0.080932	0.433767	0.281790	0.865865	0.581086	0.320191	0.734560	0.401437	0.851530	0.181001	0.888591	0.250435	0.648486	0.059686	0.111041	0.776990	0.813929	0.398521	0.193355	0.885490	0.424281	0.262399	0.906990	0.826186	0.234183	0.616351	0.920945	0.390623	0.854921	0.630719	0.183534	0.176215	0.401950	0.267133	0.756193	0.484697	0.828844	0.762073	0.212167	0.540885	0.004547	0.583908	0.255297	0.172219	0.501790	0.950271	0.201042	0.043406	0.188535	0.136849	0.262889	0.859898	0.144428	0.735602	0.339346	0.150242	0.062007	0.610723	0.572704	0.869356	0.485956	0.044692	0.297992	0.859717	0.351862	0.060283	0.327386	0.260088	0.676681	0.279905	0.355780	0.645310	0.274286	0.150855	0.561618	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000
29	0.790505	0.657934	0.171858	0.136075	0.616734	0.298306	0.152563	0.598466	0.104843	0.980520	0.202671	0.138096	0.955075	0.076480	0.363589	0.191956	0.073517	0.492262	0.802511	0.693901	0.859129	0.834739	0.674986	0.347800	0.264338	0.699959	0.370155	0.726988	0.964760	0.395699	0.422281	0.204358	0.350185	0.207408	0.104059	0.217825	0.727210	0.557055	0.634108	0.345270	0.691845	0.358957	0.528869	0.892541	0.489635	0.496163	0.940530	0.077068	0.321785	0.654666	0.524428	0.243410	0.815292	0.925793	0.941205	0.788972	0.971130	0.179736	0.812727	0.619790	0.409194	0.015091	0.770925	0.107896	0.806029	0.280146	0.750947	0.800135	0.822342	0.273933	0.716800	0.769807	0.512484	0.062334	0.459048	0.848877	0.485179	0.052320	0.201111	0.358263	0.414402	0.620720	0.051107	0.007131	0.785390	0.355013	0.808074	0.654645	0.433367	0.158376	0.404455	0.834357	0.413699	0.586729	0.147629	0.332029	0.703987	0.797268	0.019392	0.692545	0.360984	0.494535	0.634514	0.059749	0.231533	0.644204	0.052627	0.354872	0.377390	0.090633	0.025948	0.760904	0.027180	0.633751	0.859029	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000
