key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100	x101	x102	x103	x104	x105	x106	x107	x108	x109	x110	x111	x112	x113	x114	x115	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23
11	0.069543	0.628741	0.880939	0.967875	0.463019	0.681301	0.525084	0.351004	0.529019	0.820113	0.597227	0.715116	0.414804	0.234623	0.871618	0.416736	0.547067	0.219474	0.309633	0.065030	0.800655	0.551048	0.414908	0.382996	0.472795	0.281364	0.953255	0.040254	0.179186	0.498122	0.130555	0.978902	0.982303	0.240203	0.864885	0.730020	0.506735	0.042773	0.160623	0.563051	0.151815	0.699155	0.597968	0.108514	0.759810	0.710215	0.558642	0.297089	0.015420	0.125661	0.449605	0.885909	0.772082	0.614148	0.041612	0.790302	0.343256	0.227510	0.159031	0.521281	0.016623	0.227742	0.166674	0.513597	0.004403	0.276039	0.072173	0.127252	0.387156	0.853236	0.827299	0.730850	0.932677	0.169651	0.156615	0.496873	0.726245	0.709090	0.773184	0.619028	0.233493	0.885670	0.390527	0.601970	0.227252	0.137945	0.854562	0.797299	0.362029	0.937506	0.914510	0.599754	0.930835	0.438396	0.052789	0.599820	0.376229	0.673519	0.683673	0.816258	0.456716	0.483231	0.779460	0.880558	0.786797	0.831686	0.894470	0.650559	0.731176	0.459246	0.848476	0.564878	0.779089	0.651719	0.659698	0.397296	0.777702	0.990654	0.687263	0.764634	0.909480	0.714241	0.253980	0.247824	0.276316	0.049450	0.592789	0.416773	0.596459	0.761211	0.329828	0.103174	0.443211	0.534296	0.650895	0.502129	0.188135	0.999954
12	0.563411	0.009188	0.824950	0.129147	0.872691	0.958012	0.179957	0.282799	0.265401	0.140251	0.999938	0.686341	0.150525	0.054543	0.103752	0.607200	0.028715	0.413199	0.000501	0.350950	0.103459	0.014711	0.981952	0.285977	0.638707	0.586290	0.609117	0.667703	0.116449	0.736154	0.954036	0.333340	0.944172	0.337206	0.287059	0.496317	0.661989	0.769025	0.387263	0.898361	0.049880	0.934858	0.254244	0.351653	0.559423	0.439284	0.047161	0.342559	0.992380	0.248943	0.561429	0.269344	0.365102	0.454614	0.045144	0.800617	0.745791	0.918833	0.748410	0.469226	0.763795	0.692331	0.673176	0.158857	0.608629	0.958196	0.157659	0.288533	0.228169	0.112395	0.245547	0.776697	0.583114	0.445093	0.713731	0.687608	0.824523	0.497192	0.444174	0.652003	0.487208	0.387803	0.599484	0.103455	0.416149	0.567298	0.613092	0.069641	0.852873	0.518898	0.078521	0.998036	0.940750	0.361937	0.220524	0.660560	0.488049	0.993439	0.961818	0.415843	0.962335	0.893877	0.105428	0.201725	0.172588	0.783229	0.337249	0.393180	0.629343	0.597548	0.876440	0.142849	0.375852	0.407352	0.215717	0.767428	0.113598	0.437530	0.904600	0.716891	0.263438	0.688548	0.489501	0.127516	0.947938	0.176665	0.984652	0.683545	0.808843	0.810376	0.874093	0.871953	0.491589	0.405183	0.223847	0.953803	0.018955	0.253630
13	0.463477	0.004529	0.501060	0.680715	0.280951	0.346583	0.492581	0.638568	0.821218	0.928248	0.926781	0.199570	0.518813	0.010570	0.198883	0.187628	0.454834	0.942563	0.200798	0.028838	0.893743	0.587837	0.347432	0.280129	0.238925	0.249753	0.828261	0.320870	0.886896	0.280880	0.728700	0.173528	0.289706	0.805652	0.876979	0.129048	0.923345	0.601994	0.085398	0.841440	0.307378	0.729634	0.166935	0.987743	0.938108	0.118087	0.803754	0.671046	0.693939	0.182800	0.091094	0.767193	0.097436	0.175072	0.327104	0.391778	0.135022	0.857653	0.119623	0.430481	0.728001	0.086457	0.044491	0.197677	0.526898	0.892397	0.247933	0.368523	0.759468	0.998314	0.167141	0.112952	0.070740	0.926021	0.583122	0.049517	0.397144	0.140286	0.440563	0.478492	0.761026	0.325073	0.277401	0.942684	0.849429	0.041763	0.680903	0.054081	0.778616	0.676211	0.721156	0.750527	0.837750	0.272097	0.545550	0.841839	0.250742	0.442753	0.439766	0.952354	0.534689	0.607898	0.711086	0.315810	0.212808	0.488478	0.228765	0.068452	0.549958	0.127170	0.216846	0.811975	0.491751	0.134017	0.110830	0.121366	0.016814	0.351060	0.102154	0.703296	0.879551	0.760484	0.115807	0.693386	0.188348	0.344189	0.498347	0.629086	0.771438	0.833998	0.807617	0.736597	0.288004	0.660632	0.722711	0.165015	0.470424	0.746484
14	0.259005	0.877632	0.885429	0.832861	0.609315	0.189986	0.944757	0.512282	0.738033	0.375069	0.715637	0.519006	0.947827	0.534488	0.367707	0.628392	0.694996	0.964549	0.739727	0.256246	0.866010	0.209390	0.566053	0.158177	0.920722	0.706351	0.725395	0.599397	0.023194	0.695230	0.543538	0.721046	0.367475	0.843320	0.554166	0.163569	0.438113	0.236221	0.947240	0.038876	0.832313	0.224619	0.587735	0.539794	0.799649	0.140789	0.228460	0.968624	0.543008	0.260126	0.489890	0.185835	0.251465	0.822250	0.943939	0.464830	0.235189	0.691476	0.451422	0.150778	0.611321	0.000906	0.522866	0.188070	0.586749	0.462227	0.183736	0.835874	0.312617	0.564133	0.012340	0.094990	0.593445	0.453863	0.728671	0.001830	0.692973	0.964186	0.381510	0.343252	0.779321	0.766070	0.213553	0.394298	0.756030	0.335025	0.462248	0.219066	0.063946	0.642808	0.624968	0.615931	0.194141	0.628581	0.561853	0.650539	0.122097	0.015915	0.000270	0.930735	0.087347	0.360013	0.306951	0.885293	0.869296	0.402496	0.228902	0.070045	0.374965	0.911049	0.863629	0.263356	0.839127	0.994357	0.118664	0.243456	0.580741	0.213590	0.681564	0.109437	0.346673	0.588694	0.458371	0.787873	0.399035	0.038415	0.103261	0.194432	0.651411	0.185583	0.743367	0.572304	0.588682	0.574465	0.686383	0.020234	0.345376	0.229037
15	0.004844	0.370445	0.358326	0.051473	0.908572	0.005371	0.416998	0.580024	0.133205	0.300547	0.584794	0.903237	0.472466	0.405628	0.406810	0.446200	0.699729	0.369486	0.142393	0.184090	0.888832	0.767514	0.020078	0.909858	0.660131	0.446769	0.291608	0.528471	0.649543	0.140038	0.897213	0.156836	0.410535	0.522198	0.557126	0.458577	0.028610	0.038839	0.577240	0.971283	0.056962	0.774550	0.666409	0.309537	0.964174	0.119661	0.061803	0.369531	0.352084	0.784676	0.498946	0.754358	0.985007	0.843724	0.074361	0.851058	0.469555	0.367472	0.203604	0.639097	0.085914	0.156573	0.867874	0.111871	0.023559	0.735950	0.403197	0.114047	0.857695	0.806177	0.715156	0.123878	0.974717	0.585536	0.141966	0.649505	0.905119	0.769584	0.523680	0.582426	0.074894	0.797143	0.899170	0.088152	0.273373	0.540280	0.395827	0.318810	0.250895	0.539026	0.236116	0.071293	0.509561	0.786644	0.436072	0.303519	0.092412	0.036573	0.104767	0.025547	0.525603	0.277605	0.665221	0.732848	0.724887	0.490177	0.458750	0.685815	0.712821	0.641376	0.823668	0.042704	0.285301	0.744472	0.967717	0.563019	0.960360	0.032231	0.059105	0.982947	0.749731	0.290270	0.304403	0.551054	0.993034	0.949727	0.917434	0.662695	0.388093	0.435850	0.599154	0.974846	0.816970	0.226164	0.423633	0.340488	0.933273	0.480065
16	0.337035	0.259964	0.666276	0.497348	0.084183	0.175821	0.294209	0.453006	0.927934	0.599447	0.412400	0.253421	0.418468	0.660150	0.632728	0.809438	0.625399	0.717041	0.104336	0.037031	0.026923	0.817954	0.687907	0.939714	0.020451	0.155432	0.198938	0.723087	0.265914	0.231630	0.169228	0.032942	0.504268	0.153728	0.646493	0.210563	0.665086	0.143352	0.224463	0.686485	0.953889	0.900375	0.586493	0.545554	0.360195	0.529302	0.419019	0.846962	0.090451	0.958349	0.407988	0.451881	0.765482	0.670548	0.801898	0.545949	0.839119	0.063716	0.476347	0.820938	0.767843	0.367983	0.589032	0.557667	0.936529	0.148042	0.442597	0.421132	0.853409	0.052851	0.302528	0.124763	0.548527	0.152712	0.642458	0.294202	0.398271	0.457523	0.731874	0.557467	0.413966	0.596191	0.627341	0.320521	0.452068	0.252669	0.346459	0.601103	0.900575	0.106137	0.232282	0.737671	0.278187	0.519966	0.153623	0.554633	0.218678	0.672093	0.560159	0.565916	0.600345	0.700525	0.298485	0.589410	0.344443	0.067115	0.149772	0.279926	0.017031	0.872666	0.935832	0.655476	0.893219	0.782547	0.718746	0.925327	0.563360	0.033050	0.557641	0.678796	0.061510	0.597070	0.332586	0.423617	0.792080	0.341742	0.507036	0.439310	0.922608	0.068666	0.244848	0.448744	0.482478	0.518270	0.591824	0.872932	0.527729	0.903455
17	0.912607	0.418173	0.573706	0.214468	0.041524	0.516671	0.591572	0.672000	0.994656	0.128747	0.752625	0.248374	0.921424	0.054078	0.742065	0.439134	0.543110	0.490113	0.154815	0.641282	0.494802	0.674054	0.875656	0.717215	0.366365	0.940108	0.662934	0.529336	0.020333	0.288751	0.522118	0.333295	0.011579	0.948767	0.716356	0.714602	0.428561	0.355451	0.410667	0.615954	0.689885	0.642336	0.939175	0.320509	0.233236	0.381924	0.623734	0.225618	0.317106	0.207194	0.578927	0.710900	0.934548	0.233916	0.791131	0.393855	0.497280	0.226362	0.958377	0.495453	0.277584	0.237801	0.957027	0.100117	0.221125	0.151444	0.632162	0.478959	0.228974	0.165122	0.599142	0.950335	0.566285	0.040733	0.442790	0.855354	0.638317	0.733427	0.343309	0.726199	0.013114	0.811791	0.671186	0.312400	0.587886	0.251849	0.579422	0.534962	0.509358	0.694248	0.895673	0.016490	0.662591	0.496911	0.484477	0.804275	0.472573	0.343919	0.647636	0.392414	0.172642	0.816449	0.812192	0.988410	0.424682	0.634809	0.116731	0.426901	0.246533	0.014741	0.864620	0.796615	0.445347	0.166989	0.149199	0.520302	0.728972	0.216683	0.446811	0.503857	0.662975	0.270831	0.073499	0.272092	0.023225	0.962712	0.582610	0.733466	0.171704	0.145795	0.641652	0.063802	0.966625	0.535491	0.671928	0.234432	0.429309	0.636700
18	0.788151	0.677564	0.819233	0.060412	0.133697	0.508236	0.087404	0.982999	0.091926	0.969825	0.465793	0.454796	0.025354	0.945877	0.215193	0.456791	0.610891	0.484133	0.558621	0.173390	0.819097	0.466895	0.866913	0.565633	0.813895	0.871197	0.455673	0.320211	0.762321	0.027849	0.816704	0.646440	0.926444	0.563429	0.088065	0.579604	0.295850	0.886480	0.089585	0.643446	0.271741	0.155995	0.989777	0.979429	0.272789	0.178113	0.396323	0.949610	0.573511	0.905680	0.517960	0.884473	0.453791	0.087583	0.236750	0.487470	0.755194	0.202681	0.298774	0.148995	0.047682	0.217376	0.772151	0.087528	0.572067	0.641011	0.043726	0.715389	0.633756	0.583738	0.133889	0.120920	0.712375	0.366728	0.376197	0.082464	0.487787	0.631147	0.151298	0.438352	0.057958	0.700814	0.078680	0.119412	0.931001	0.538065	0.403250	0.590887	0.093636	0.666428	0.488306	0.463274	0.033740	0.521367	0.492793	0.785623	0.904868	0.339577	0.810767	0.131030	0.043112	0.189789	0.028230	0.798288	0.954323	0.947100	0.355543	0.036772	0.990895	0.884356	0.844879	0.005095	0.803202	0.385223	0.665773	0.021653	0.732951	0.652064	0.886774	0.260422	0.937116	0.474035	0.001441	0.817513	0.398277	0.814771	0.202915	0.624822	0.113227	0.875600	0.667256	0.089437	0.488258	0.004574	0.201082	0.604139	0.645103	0.986567
19	0.684840	0.515391	0.343796	0.050614	0.729127	0.170570	0.335547	0.497022	0.216532	0.943376	0.986475	0.237797	0.331460	0.636030	0.797408	0.706459	0.623704	0.354725	0.117120	0.479202	0.257917	0.462327	0.780657	0.217756	0.362384	0.506967	0.650365	0.520132	0.185928	0.977445	0.068170	0.777685	0.781242	0.342806	0.142216	0.457345	0.736629	0.707859	0.322518	0.398772	0.555222	0.519141	0.953221	0.240510	0.669276	0.065265	0.400518	0.186327	0.064172	0.714881	0.771587	0.190718	0.685319	0.049855	0.724350	0.338750	0.576250	0.306602	0.071222	0.004403	0.163183	0.941238	0.664009	0.279102	0.872473	0.156961	0.244357	0.932211	0.989990	0.711523	0.077758	0.013856	0.163257	0.204527	0.082100	0.498475	0.977188	0.221794	0.971763	0.871285	0.197707	0.654924	0.775114	0.915937	0.421110	0.983793	0.621472	0.167316	0.095883	0.953355	0.207872	0.259399	0.246969	0.592761	0.260983	0.280568	0.935316	0.341008	0.387691	0.899125	0.380798	0.671285	0.241337	0.045368	0.285861	0.864951	0.865337	0.118778	0.874076	0.848311	0.022238	0.234512	0.003621	0.837502	0.787775	0.365888	0.236559	0.328645	0.779958	0.343024	0.665579	0.920244	0.141956	0.243202	0.406637	0.061433	0.456052	0.217770	0.860969	0.249864	0.262161	0.025280	0.014428	0.801797	0.089023	0.218518	0.480343	0.121356
20	0.245209	0.195297	0.649119	0.888116	0.493520	0.169971	0.018508	0.318380	0.520288	0.997203	0.861796	0.212459	0.767585	0.476923	0.471442	0.666881	0.260120	0.851925	0.998876	0.523189	0.453284	0.638837	0.984819	0.248989	0.941267	0.929148	0.728110	0.032361	0.125816	0.798440	0.979649	0.561488	0.077372	0.132461	0.935417	0.910869	0.530628	0.045788	0.450032	0.286055	0.830366	0.078296	0.755613	0.167199	0.968879	0.238002	0.965595	0.892047	0.864114	0.930076	0.528425	0.774315	0.373517	0.962490	0.440109	0.135451	0.716657	0.940580	0.891335	0.137403	0.136536	0.495958	0.436203	0.259303	0.413479	0.482686	0.522835	0.726024	0.488214	0.944274	0.195677	0.758273	0.405020	0.869970	0.949971	0.377764	0.461549	0.315858	0.877260	0.842560	0.535581	0.637472	0.991636	0.897804	0.224247	0.815516	0.953104	0.180178	0.948320	0.758831	0.555685	0.714679	0.120977	0.412419	0.319499	0.244032	0.360886	0.470856	0.984597	0.425427	0.932040	0.991114	0.569202	0.590626	0.797739	0.632334	0.312706	0.315271	0.183514	0.808661	0.305527	0.812693	0.009292	0.164126	0.801548	0.625831	0.049297	0.095759	0.621393	0.661683	0.527504	0.020519	0.635546	0.518246	0.877978	0.354928	0.331389	0.082515	0.725151	0.733797	0.743042	0.343394	0.043744	0.646600	0.824060	0.876438	0.919022	0.904140
21	0.559717	0.144231	0.130170	0.336509	0.926981	0.357493	0.270139	0.249697	0.261310	0.312517	0.948028	0.303625	0.858063	0.667070	0.637512	0.460377	0.469886	0.009817	0.025700	0.473724	0.589456	0.133212	0.062407	0.960521	0.825874	0.979853	0.169426	0.156685	0.886012	0.116521	0.603391	0.790073	0.297135	0.051547	0.978564	0.979707	0.100503	0.899636	0.257377	0.283630	0.975060	0.923853	0.559468	0.988881	0.555038	0.600593	0.477616	0.634592	0.582881	0.770879	0.914890	0.918491	0.538204	0.399873	0.386473	0.404297	0.407490	0.628416	0.879273	0.033792	0.265323	0.751219	0.809251	0.355184	0.487397	0.524423	0.385686	0.622158	0.327753	0.889332	0.866549	0.721936	0.941812	0.619790	0.650999	0.250699	0.938969	0.567645	0.567475	0.237200	0.699692	0.218863	0.962637	0.563614	0.470390	0.472336	0.869018	0.854751	0.799955	0.284518	0.762701	0.336779	0.872897	0.858603	0.513738	0.598696	0.432218	0.732258	0.507627	0.344036	0.868938	0.253104	0.841436	0.771136	0.132168	0.081722	0.019478	0.062045	0.810396	0.755746	0.803041	0.219466	0.314214	0.528491	0.920815	0.812742	0.832558	0.044654	0.270594	0.043141	0.761045	0.899981	0.453862	0.295153	0.421656	0.001223	0.852254	0.017664	0.196282	0.694069	0.806790	0.710589	0.984640	0.552220	0.828478	0.780435	0.430977	0.233550
22	0.764593	0.147231	0.346573	0.514701	0.558787	0.844671	0.387936	0.965967	0.247005	0.964313	0.824518	0.680407	0.304287	0.133103	0.666930	0.919137	0.567577	0.691351	0.388391	0.086660	0.019322	0.726300	0.496908	0.624588	0.134358	0.040453	0.451299	0.239882	0.128788	0.805491	0.392054	0.077903	0.694425	0.916117	0.669996	0.449698	0.639568	0.183854	0.498950	0.089359	0.448986	0.012284	0.578582	0.318542	0.851392	0.443343	0.845282	0.024432	0.604675	0.476903	0.485637	0.788597	0.744579	0.661503	0.868237	0.633960	0.554554	0.832626	0.787464	0.719209	0.314046	0.424865	0.830517	0.587705	0.567853	0.597675	0.857652	0.471331	0.617031	0.412721	0.554458	0.426739	0.470338	0.058811	0.787416	0.163268	0.576185	0.955827	0.625011	0.926914	0.766494	0.696138	0.273912	0.225004	0.776339	0.244386	0.133988	0.800854	0.853942	0.294494	0.072641	0.441235	0.416668	0.224707	0.331833	0.652984	0.567656	0.744840	0.078233	0.535277	0.551054	0.020767	0.449890	0.408650	0.801381	0.737385	0.968426	0.562958	0.761780	0.645166	0.983215	0.829276	0.673483	0.667700	0.927281	0.643229	0.868362	0.691447	0.688397	0.827746	0.466347	0.438511	0.272297	0.602991	0.279145	0.064905	0.267914	0.615503	0.072067	0.241535	0.064571	0.889286	0.101354	0.900529	0.168092	0.578103	0.368127	0.725194
23	0.324460	0.301486	0.700947	0.331221	0.106029	0.029596	0.124734	0.445562	0.299018	0.008508	0.773531	0.877847	0.906369	0.757298	0.580683	0.782431	0.694526	0.745600	0.216629	0.872314	0.578679	0.370924	0.663112	0.639347	0.920354	0.859632	0.207238	0.305291	0.812184	0.235945	0.510406	0.634134	0.998998	0.271644	0.193784	0.831883	0.312805	0.080490	0.317234	0.401361	0.847145	0.824579	0.637318	0.422846	0.407397	0.062607	0.199883	0.678181	0.977838	0.011250	0.628330	0.499667	0.834191	0.596705	0.575962	0.786150	0.929190	0.210070	0.452986	0.464741	0.830002	0.871397	0.358263	0.408598	0.203617	0.756825	0.835569	0.094341	0.094762	0.728749	0.667436	0.163510	0.729410	0.229612	0.609460	0.349270	0.746506	0.583371	0.108463	0.683388	0.468253	0.114675	0.507247	0.661522	0.262631	0.012487	0.656189	0.823939	0.959870	0.023798	0.464020	0.275046	0.024805	0.300966	0.138612	0.157135	0.410953	0.698151	0.260029	0.004543	0.295826	0.252276	0.728266	0.145143	0.319099	0.939781	0.858160	0.857500	0.884059	0.213343	0.625636	0.059518	0.681366	0.347829	0.281445	0.961221	0.873140	0.515207	0.805271	0.942687	0.667462	0.006372	0.486254	0.878648	0.080433	0.007378	0.229256	0.546646	0.240048	0.872103	0.565454	0.340486	0.988930	0.113387	0.518949	0.810682	0.315740	0.258309
24	0.543100	0.762588	0.758471	0.072975	0.132930	0.237259	0.445133	0.680960	0.697702	0.751454	0.414094	0.188748	0.963210	0.450287	0.620411	0.340738	0.342781	0.531661	0.355309	0.278471	0.127538	0.960054	0.729209	0.882357	0.967688	0.529602	0.159790	0.327199	0.651226	0.378216	0.362878	0.648042	0.382891	0.771634	0.181170	0.936022	0.541972	0.439653	0.749032	0.772687	0.527287	0.433667	0.820245	0.429793	0.045199	0.102744	0.271193	0.930233	0.549457	0.545459	0.845763	0.092004	0.682141	0.092593	0.981143	0.386832	0.842355	0.634641	0.067709	0.358526	0.576633	0.883922	0.700598	0.454070	0.228519	0.753821	0.389335	0.422948	0.226645	0.183980	0.464017	0.581974	0.727717	0.756939	0.519923	0.028535	0.465003	0.831970	0.745503	0.497662	0.869311	0.333563	0.472851	0.993999	0.906063	0.121046	0.420690	0.756041	0.303362	0.453912	0.167539	0.141208	0.742846	0.034079	0.331208	0.102396	0.272056	0.586061	0.997056	0.854028	0.137186	0.641210	0.960932	0.184972	0.401042	0.842143	0.623234	0.032876	0.156836	0.898415	0.252061	0.377852	0.153333	0.606875	0.980212	0.467096	0.879884	0.437537	0.884016	0.551037	0.944089	0.986789	0.328795	0.220786	0.391153	0.771033	0.134968	0.637402	0.565099	0.705392	0.511878	0.842223	0.663101	0.740979	0.822931	0.738504	0.750408	0.124982
25	0.377695	0.206138	0.276463	0.675368	0.469419	0.056497	0.010092	0.858535	0.538171	0.800575	0.724786	0.367552	0.387343	0.061338	0.192709	0.513666	0.446459	0.464206	0.167493	0.239718	0.902459	0.849615	0.562321	0.939523	0.189545	0.127437	0.178478	0.186998	0.832171	0.670051	0.535819	0.640807	0.340681	0.029978	0.422081	0.254762	0.798362	0.047425	0.667485	0.495285	0.724772	0.590619	0.006412	0.297039	0.005370	0.823670	0.968227	0.200848	0.373397	0.008670	0.622428	0.010774	0.213131	0.360005	0.918278	0.755005	0.878186	0.501435	0.208974	0.373580	0.930187	0.329006	0.377771	0.902443	0.419184	0.828114	0.195363	0.798968	0.088695	0.151396	0.338934	0.442539	0.803310	0.579382	0.393260	0.182927	0.641661	0.829301	0.035281	0.308533	0.772315	0.680857	0.674732	0.712313	0.541287	0.381364	0.391209	0.325745	0.395547	0.753868	0.380076	0.229796	0.848179	0.668235	0.947750	0.369230	0.536858	0.456686	0.610237	0.087977	0.628333	0.699547	0.263410	0.043426	0.280151	0.103735	0.533301	0.506092	0.803466	0.749293	0.203715	0.964402	0.043030	0.083799	0.461036	0.281113	0.624912	0.008018	0.710655	0.892057	0.267669	0.872098	0.860552	0.102555	0.170102	0.314734	0.908708	0.305534	0.045643	0.170287	0.718030	0.280204	0.898799	0.983777	0.545414	0.555719	0.771266	0.547255
26	0.217094	0.215694	0.592719	0.132713	0.174752	0.251655	0.404042	0.379246	0.416139	0.599106	0.810619	0.084413	0.053777	0.946341	0.974068	0.507951	0.362444	0.912111	0.438988	0.856039	0.704240	0.399119	0.318783	0.202428	0.698326	0.310075	0.926596	0.071014	0.561655	0.842654	0.276106	0.624570	0.665340	0.919063	0.865996	0.891472	0.184415	0.677434	0.972975	0.501865	0.308645	0.281407	0.451822	0.163597	0.386086	0.153551	0.906686	0.445221	0.290433	0.826869	0.460342	0.555809	0.045817	0.002726	0.056173	0.487963	0.451126	0.843421	0.219446	0.069117	0.155716	0.581883	0.243959	0.595518	0.801993	0.413358	0.803232	0.483695	0.295278	0.296582	0.166642	0.603838	0.062885	0.403866	0.837731	0.898106	0.143244	0.688837	0.175401	0.719764	0.940667	0.649110	0.930072	0.989013	0.596719	0.444306	0.145242	0.605123	0.152673	0.210507	0.387259	0.947925	0.936891	0.320809	0.703807	0.886455	0.035245	0.211643	0.747739	0.621350	0.079659	0.976111	0.013894	0.924684	0.104787	0.822192	0.157123	0.477840	0.619154	0.621293	0.856072	0.070710	0.092949	0.399532	0.276749	0.635405	0.619793	0.759818	0.870253	0.600728	0.884532	0.361696	0.952715	0.551516	0.101349	0.132171	0.130074	0.458347	0.042494	0.841254	0.463915	0.451869	0.167438	0.357656	0.481626	0.691678	0.077860	0.983193
27	0.710613	0.480388	0.098359	0.037469	0.563615	0.537706	0.328243	0.319816	0.190613	0.374046	0.902912	0.060325	0.017601	0.958443	0.805272	0.359881	0.798236	0.004105	0.780935	0.003459	0.421793	0.896549	0.867921	0.408393	0.403888	0.803797	0.430219	0.201676	0.595832	0.506335	0.874261	0.986036	0.596684	0.850912	0.684805	0.944148	0.791637	0.442879	0.751747	0.266111	0.863909	0.624326	0.217680	0.372814	0.582195	0.194936	0.773487	0.595578	0.030214	0.643748	0.304200	0.412966	0.271785	0.841297	0.002230	0.638437	0.922068	0.852243	0.679599	0.751445	0.072014	0.612158	0.796136	0.142407	0.027868	0.719106	0.854819	0.246212	0.565509	0.312327	0.088919	0.411463	0.517862	0.790463	0.236895	0.987958	0.962226	0.781441	0.696717	0.219811	0.186878	0.403701	0.555038	0.760396	0.528868	0.624067	0.044932	0.892230	0.181346	0.754571	0.426919	0.557151	0.233574	0.290583	0.451656	0.109036	0.997610	0.740541	0.905905	0.689837	0.504945	0.782796	0.670911	0.968792	0.701746	0.456712	0.339660	0.884317	0.360489	0.355284	0.876865	0.506649	0.642541	0.773786	0.502062	0.770805	0.969208	0.782668	0.533092	0.813896	0.409415	0.325160	0.685992	0.595132	0.281432	0.478769	0.438457	0.360084	0.349495	0.719724	0.820361	0.429186	0.891553	0.299996	0.537724	0.290065	0.851082	0.810033
28	0.977493	0.710832	0.952809	0.544056	0.012883	0.319484	0.237695	0.886025	0.187488	0.911059	0.121786	0.170464	0.786037	0.345857	0.592489	0.539632	0.542231	0.153308	0.306128	0.351704	0.976736	0.205715	0.441575	0.883050	0.491115	0.246732	0.930619	0.597774	0.575289	0.721592	0.322458	0.950891	0.159645	0.869518	0.248075	0.873491	0.273518	0.395165	0.470493	0.763458	0.499852	0.643530	0.172416	0.699146	0.228920	0.880768	0.076787	0.888428	0.850146	0.816693	0.063569	0.269554	0.282569	0.203388	0.756588	0.274736	0.958694	0.277426	0.551638	0.935881	0.578405	0.240503	0.882175	0.624880	0.293929	0.717403	0.610174	0.587886	0.094020	0.550338	0.659736	0.491824	0.073965	0.299688	0.242487	0.114337	0.205633	0.704355	0.975487	0.424580	0.269849	0.233412	0.419142	0.772429	0.162030	0.390999	0.606052	0.902372	0.244549	0.269209	0.697874	0.256951	0.437058	0.364002	0.539036	0.367267	0.210288	0.680760	0.814908	0.877403	0.579005	0.267702	0.363239	0.473597	0.259760	0.519346	0.009546	0.878998	0.484916	0.968703	0.907567	0.150554	0.851359	0.054684	0.119135	0.990812	0.204724	0.099834	0.487780	0.693310	0.514159	0.100130	0.539915	0.947434	0.938803	0.196401	0.380254	0.726239	0.416776	0.202503	0.849401	0.636085	0.260184	0.242677	0.715096	0.581356	0.714909	0.969215
29	0.020788	0.395719	0.757280	0.836944	0.499203	0.990176	0.669607	0.835801	0.496587	0.018511	0.666054	0.487502	0.165214	0.680277	0.045429	0.232429	0.356149	0.059310	0.014613	0.045438	0.446920	0.835126	0.430830	0.191124	0.783215	0.500558	0.810586	0.251840	0.940235	0.195181	0.530089	0.542036	0.084295	0.765901	0.056270	0.545478	0.723892	0.337572	0.553694	0.985586	0.139760	0.144090	0.763768	0.630180	0.393761	0.866175	0.545950	0.565106	0.014910	0.560554	0.621024	0.869315	0.710707	0.586962	0.032221	0.303120	0.275320	0.259816	0.934876	0.759987	0.193822	0.882616	0.478322	0.812787	0.280114	0.550428	0.384406	0.148526	0.752245	0.650930	0.116779	0.774527	0.040469	0.840987	0.474755	0.377984	0.016258	0.130733	0.286145	0.164337	0.589475	0.865396	0.903817	0.537879	0.512544	0.902478	0.620220	0.277406	0.703518	0.672111	0.567941	0.948988	0.033710	0.975462	0.216768	0.046495	0.069485	0.772261	0.514453	0.167607	0.609794	0.253560	0.381060	0.204133	0.034788	0.557960	0.114371	0.590531	0.130705	0.498988	0.125764	0.544434	0.817991	0.399001	0.844266	0.139257	0.173348	0.717712	0.993726	0.891354	0.375720	0.872860	0.883856	0.142783	0.311844	0.714790	0.776012	0.372090	0.119317	0.049408	0.508222	0.662041	0.765011	0.668593	0.235781	0.825666	0.375862	0.934475
